Filename	word	vowel	F1	F2	F3	Duration	Timepoint	VowelPercent	MeasType
03_hemp	Unlabeled	a	765.1004477045685	912.2665969667122	1176.5899516588488	284	3	18.18	auto
03_hemp	Unlabeled	a	578.949312052443	916.0044920948841	1309.9516730655587	284	4	27.27	auto
03_hemp	Unlabeled	a	611.1103796469871	944.379549894383	1390.9688009708718	284	5	36.36	auto
03_hemp	Unlabeled	a	547.198442631153	938.0625826670281	1427.4068700832395	284	6	45.45	auto
03_hemp	Unlabeled	a	906.9342169693196	1378.6891602320247	1532.1437959404582	284	7	54.55	auto
03_hemp	Unlabeled	a	909.342807002624	1428.933007025601	1517.0907995853881	284	8	63.64	auto
03_hemp	Unlabeled	a	915.0205337384137	1327.3177669142374	1530.9312432076158	284	9	72.73	auto
03_hemp	Unlabeled	a	891.8566850369082	1417.3554775725338	1564.169183121912	284	10	81.82	auto
03_hemp	Unlabeled	a	907.7479392988394	1343.6274322287343	1825.782467309596	284	11	90.91	auto
03_hemp	Unlabeled	a	891.0086311318457	1335.3732851626755	1653.0562545204127	284	12	100.00	auto
04_tiger	Unlabeled	u	454.26872748323706	1143.51151468713	1495.600863928224	287	1	0	auto
04_tiger	Unlabeled	u	377.7386047097453	829.1157533981935	1783.10030044486	287	2	9.09	auto
04_tiger	Unlabeled	u	371.1431157836669	824.4613978574208	1579.6552939885464	287	3	18.18	auto
04_tiger	Unlabeled	u	364.58387769978987	785.806333307876	1643.6425774149934	287	4	27.27	auto
04_tiger	Unlabeled	u	356.4557450447332	781.1184063616737	2046.1984851661737	287	5	36.36	auto
04_tiger	Unlabeled	u	367.121584139315	771.1394310854041	1800.9777650868582	287	6	45.45	auto
04_tiger	Unlabeled	u	381.3894856208453	771.972334536591	1825.8094118800843	287	7	54.55	auto
04_tiger	Unlabeled	u	390.4152206463084	770.1889856510579	1957.4680875367326	287	8	63.64	auto
04_tiger	Unlabeled	u	385.93452508106975	754.9414890873566	1741.6407042257708	287	9	72.73	auto
04_tiger	Unlabeled	u	390.80380812912824	776.9829249674239	1827.1927321999442	287	10	81.82	auto
04_tiger	Unlabeled	u	420.73453706491205	836.249629401547	1978.492311278582	287	11	90.91	auto
04_tiger	Unlabeled	u	351.78297182643695	645.37353284382	1628.0274868241213	287	12	100.00	auto
05_house	Unlabeled	u	444	813	1949	229	1	0	hand
05_house	Unlabeled	u	377.05821190896677	765.310541967398	1886.2639237117612	229	2	9.09	auto
05_house	Unlabeled	u	404.8179601275077	786.3910868715229	1871.1999229483454	229	3	18.18	auto
05_house	Unlabeled	u	374.1811525796782	751.3637442511125	1908.105243728982	229	4	27.27	auto
05_house	Unlabeled	u	368.9678993128287	733.262242049932	1730.6458407873492	229	5	36.36	auto
05_house	Unlabeled	u	371.2848614221566	739.1140070683346	1895.5426752356207	229	6	45.45	auto
05_house	Unlabeled	u	363.41897971553027	727.8187080853851	1795.665227164742	229	7	54.55	auto
05_house	Unlabeled	u	363.2691476713006	739.2730624284264	1778.4939292437327	229	8	63.64	auto
05_house	Unlabeled	u	363.68124753111124	721.3034548906958	1959.610154641269	229	9	72.73	auto
05_house	Unlabeled	u	372.8058013327581	750.8535462264194	1828.1558850279082	229	10	81.82	auto
05_house	Unlabeled	u	364.54716427769904	778.2524873404824	1795.2052492992086	229	11	90.91	auto
05_house	Unlabeled	u	345.94729806509736	801.2077737870303	1589.3556627224655	229	12	100.00	auto
06_hit	Unlabeled	a	661.3660405562102	1590.796423994315	2368.6670446444828	244	1	0	auto
06_hit	Unlabeled	a	732.2615805499657	794.6515995319845	1472.996108477537	244	2	9.09	auto
06_hit	Unlabeled	a	623.6672752828683	860.4576573899261	1393.3750355050113	244	3	18.18	auto
06_hit	Unlabeled	a	857.2497466999779	1001.8074093238487	1398.5853134940326	244	4	27.27	auto
06_hit	Unlabeled	a	784.388995299846	890.0974080349432	1390.0018038777973	244	5	36.36	auto
06_hit	Unlabeled	a	639.7114065144771	1099.926880864388	1489.0511823556383	244	6	45.45	auto
06_hit	Unlabeled	a	448.89250977771553	930.3397877299781	1491.700667451077	244	7	54.55	auto
06_hit	Unlabeled	a	554.0337193463962	877.5293376279404	1421.2901113616763	244	8	63.64	auto
06_hit	Unlabeled	a	800.4302156949213	906.2848057072401	1445.6557314396034	244	9	72.73	auto
06_hit	Unlabeled	a	671.2130300933233	874.3288373193411	1370.5389312181035	244	10	81.82	auto
06_hit	Unlabeled	a	344.8764750460723	907.7025610628933	1432.5963930782762	244	11	90.91	auto
06_hit	Unlabeled	a	409.05551340419	888.3337020385054	1470.1027764792566	244	12	100.00	auto
07_he	Unlabeled	a	930.5211906991169	1434.3449149038386	2365.0567478998787	217	1	0	auto
07_he	Unlabeled	a	903.7452663314615	1487.2200372178017	2127.1679297533847	217	2	9.09	auto
07_he	Unlabeled	a	925.2590456381179	1490.8860492158365	2575.9493064503104	217	3	18.18	auto
07_he	Unlabeled	a	885.281216285289	1450.0086618830621	1979.5971167771042	217	4	27.27	auto
07_he	Unlabeled	a	500.5323521568015	880.222528373564	1487.471654390969	217	5	36.36	auto
07_he	Unlabeled	a	879.4773622673689	1446.5890907531254	1717.2980927749627	217	6	45.45	auto
07_he	Unlabeled	a	844.110724703379	1409.4140477108556	1695.8106553990801	217	7	54.55	auto
07_he	Unlabeled	a	826.7456683228673	1400.7796625575572	1812.4561966546405	217	8	63.64	auto
07_he	Unlabeled	a	843.9240076833718	1425.133297679294	2168.3475522972126	217	9	72.73	auto
07_he	Unlabeled	a	796.6598433036643	1393.8293647394134	2570.2615388048407	217	10	81.82	auto
07_he	Unlabeled	a	843.074367472368	1460.6158012506369	2451.0868044797576	217	11	90.91	auto
07_he	Unlabeled	a	898.1447916791944	1494.9248498423872	2230.2055254439792	217	12	100.00	auto
08_mud	Unlabeled	i	275.2265749349852	1286.3092124941124	2269.939301374745	361	1	0	auto
08_mud	Unlabeled	i	273.8025961837267	815.9407288129697	2082.3426357650687	361	2	9.09	auto
08_mud	Unlabeled	i	263.52592090540134	757.0175750446898	2366.823833729438	361	3	18.18	auto
08_mud	Unlabeled	i	263.2650806283779	625.7408504247446	2244.4099576028993	361	4	27.27	auto
08_mud	Unlabeled	i	267.53424380309735	745.5977638635547	2416.374233074241	361	5	36.36	auto
08_mud	Unlabeled	i	270.12344822164977	1793.9699605868193	2466.6864299303033	361	6	45.45	auto
08_mud	Unlabeled	i	270.90453126943106	359.1819845204821	2370.696317024441	361	7	54.55	auto
08_mud	Unlabeled	i	267.2313161451705	736.348019945602	2372.8248709964087	361	8	63.64	auto
08_mud	Unlabeled	i	290.077947832246	368.37154859101327	2382.327977856246	361	9	72.73	auto
08_mud	Unlabeled	i	297.98412605720205	2369.9939080687786	2469.314052271919	361	10	81.82	auto
08_mud	Unlabeled	i	307.9104505152031	2228.771345893134	2380.687462748533	361	11	90.91	auto
08_mud	Unlabeled	i	295.32656451830655	1226.2826274109088	2165.6052976282726	361	12	100.00	auto
09_only	Unlabeled	i	318.5981230146728	1027.7623586883735	1517.4218160738662	309	1	0	auto
09_only	Unlabeled	i	337.8681905642576	1079.4719242149206	1414.1776204531188	309	2	9.09	auto
09_only	Unlabeled	i	369.2083200037034	1400.2617430242265	2120.870264412599	309	3	18.18	auto
09_only	Unlabeled	i	370.0398466454961	1376.33548862176	2227.0009001440426	309	4	27.27	auto
09_only	Unlabeled	i	365.6019334221663	1380.5131885940677	2275.4555596875703	309	5	36.36	auto
09_only	Unlabeled	i	382.1763393528973	1284.0260692587149	1931.8442831503066	309	6	45.45	auto
09_only	Unlabeled	i	383.6084135517351	1324.1907535384648	1380.0118812536307	309	7	54.55	auto
09_only	Unlabeled	i	389.8412961258979	1385.2309603543124	1904.3520902459231	309	8	63.64	auto
09_only	Unlabeled	i	410.0511208496686	1199.479569511565	2170.9823457066796	309	9	72.73	auto
09_only	Unlabeled	i	405.379786506573	705.1760423853771	1456.6800341857245	309	10	81.82	auto
09_only	Unlabeled	i	417.05966967218893	1472.6998545082095	2209.249728836383	309	11	90.91	auto
09_only	Unlabeled	i	407.6007187185232	1501.811617371141	2264.218348873279	309	12	100.00	auto
10_eat	Unlabeled	i	385.06341032550046	1375.1559494674486	2011.063210272205	193	1	0	auto
10_eat	Unlabeled	i	394.301255867336	1352.7089086773124	1990.835669907055	193	2	9.09	auto
10_eat	Unlabeled	i	389.96497879144636	1221.7622298201488	1848.9695676224974	193	3	18.18	auto
10_eat	Unlabeled	i	392.0102420868075	1372.006643642168	2040.2919222954883	193	4	27.27	auto
10_eat	Unlabeled	i	391.42589490756455	1382.6470023765426	2038.436692789348	193	5	36.36	auto
10_eat	Unlabeled	i	398.4963503219352	1402.5140572499572	2172.841716705632	193	6	45.45	auto
10_eat	Unlabeled	i	412.1645175211043	1392.240997504658	2037.2487435678913	193	7	54.55	auto
10_eat	Unlabeled	i	425.5317655728399	1392.1950602181357	2150.241195332388	193	8	63.64	auto
10_eat	Unlabeled	i	430.72797765867244	1400.7785379856787	2341.201080098947	193	9	72.73	auto
10_eat	Unlabeled	i	434.54995176794887	1367.6896878167067	2353.518739995235	193	10	81.82	auto
10_eat	Unlabeled	i	432.7572185541193	1422.0964219336893	2167.0531961390443	193	11	90.91	auto
10_eat	Unlabeled	i	438.7810564777093	895.7247635163408	1476.232989415252	193	12	100.00	auto
11_this	Unlabeled	i	349.058747280227	1310.0941390459523	2193.4633737756885	283	1	0	auto
11_this	Unlabeled	i	392.45803071116444	1371.5973509198275	2212.0890026921124	283	2	9.09	auto
11_this	Unlabeled	i	377.0571074234129	1373.1236127513282	2276.3677706817607	283	3	18.18	auto
11_this	Unlabeled	i	396.8063755167845	1372.134243253073	2253.113022077021	283	4	27.27	auto
11_this	Unlabeled	i	385.49142080174994	1371.7073255303667	2218.812252014026	283	5	36.36	auto
11_this	Unlabeled	i	374.9901955854146	1342.8452669486946	2225.900191232652	283	6	45.45	auto
11_this	Unlabeled	i	375.85998387018617	1361.6074563251623	2055.33952093477	283	7	54.55	auto
11_this	Unlabeled	i	379.4477360247952	1378.6629266667853	1570.8470173911546	283	8	63.64	auto
11_this	Unlabeled	i	342.2347397819353	608.8859653289197	1556.926863830421	283	9	72.73	auto
11_this	Unlabeled	i	402.727936622018	913.6278178488058	1424.0041116928705	283	10	81.82	auto
11_this	Unlabeled	i	408.57544214065257	791.7789855681388	1528.064453298374	283	11	90.91	auto
11_this	Unlabeled	i	467.0863998277161	1466.972916027274	2288.369275470172	283	12	100.00	auto
12_sun-or-day	Unlabeled	i	340.504643307636	1489.7152326449939	2359.8857728212997	164	1	0	auto
12_sun-or-day	Unlabeled	i	369.85375581617046	1391.9517656604744	2223.9588490060587	164	2	9.09	auto
12_sun-or-day	Unlabeled	i	384.2935443847502	1384.9348680730357	2328.5993664851217	164	3	18.18	auto
12_sun-or-day	Unlabeled	i	387.28554130860437	1418.0233488978631	2432.4359962496446	164	4	27.27	auto
12_sun-or-day	Unlabeled	i	389.38429088061554	1323.490164631604	2194.9486405660755	164	5	36.36	auto
12_sun-or-day	Unlabeled	i	394.67013851265045	1349.5070766413048	2121.5502048069825	164	6	45.45	auto
12_sun-or-day	Unlabeled	i	410.8486746462315	1361.6731556120674	2536.869488885815	164	7	54.55	auto
12_sun-or-day	Unlabeled	i	413.5987961543551	1445.0482785589952	2520.059956434538	164	8	63.64	auto
12_sun-or-day	Unlabeled	i	405.24630528638534	1339.2238205607366	2426.473402873267	164	9	72.73	auto
12_sun-or-day	Unlabeled	i	282.3377500355798	457.7396198261213	1440.0188756168684	164	10	81.82	auto
12_sun-or-day	Unlabeled	i	322.96265593160075	416.2248814046838	1523.3568182521644	164	11	90.91	auto
12_sun-or-day	Unlabeled	i	379.7393085014942	1231.2433406052478	2262.665348959728	164	12	100.00	auto
13_chicken	Unlabeled	i	296.2376927330901	1313.0805947469382	2208.1502241967796	235	1	0	auto
13_chicken	Unlabeled	i	341.65548783185295	1909.0650292844473	2311.7807392767113	235	2	9.09	auto
13_chicken	Unlabeled	i	328.646959592186	1958.1923188294236	2365.1498762031347	235	3	18.18	auto
13_chicken	Unlabeled	i	315.27060275611376	1914.5062288466354	2294.848198221371	235	4	27.27	auto
13_chicken	Unlabeled	i	302.13295966144005	1050.7890553539075	2342.0007534213146	235	5	36.36	auto
13_chicken	Unlabeled	i	317.56265820317725	1921.9309078575377	2389.1454505909514	235	6	45.45	auto
13_chicken	Unlabeled	i	318.51860029899336	2167.9855162842346	2602.4272215295464	235	7	54.55	auto
13_chicken	Unlabeled	i	315.9774419070519	2099.1784288141107	2368.5116160052717	235	8	63.64	auto
13_chicken	Unlabeled	i	329.6067646481548	1773.228211063097	2383.4314060422726	235	9	72.73	auto
13_chicken	Unlabeled	i	323.7485845987857	2104.6983575543177	2291.3172867224544	235	10	81.82	auto
13_chicken	Unlabeled	i	322.29359035415774	1657.6482211884222	2370.5388748970176	235	11	90.91	auto
13_chicken	Unlabeled	i	291.07144758806896	803.9749618976366	2354.9982788842776	235	12	100.00	auto
14_seven	Unlabeled	i	354.5086403176619	2177.3959537330843	2928.3754019050984	249	1	0	auto
14_seven	Unlabeled	i	336.58516254324394	2019.5017603564118	2294.5388363201664	249	2	9.09	auto
14_seven	Unlabeled	i	327.01105180226534	2278.2189606765933	2464.268452187095	249	3	18.18	auto
14_seven	Unlabeled	i	317.5805372653929	2296.5986462558562	2386.7011744575516	249	4	27.27	auto
14_seven	Unlabeled	i	322.2337955787839	2241.6309160503733	3017.1911955083087	249	5	36.36	auto
14_seven	Unlabeled	i	304.96397613710195	1993.6992541798904	2304.074034506868	249	6	45.45	auto
14_seven	Unlabeled	i	320.05501398425145	2325.008787894507	2384.5709756879887	249	7	54.55	auto
14_seven	Unlabeled	i	319.59761728487643	2280.6043129977493	2584.6393214505692	249	8	63.64	auto
14_seven	Unlabeled	i	323.4133798875827	2310.3540374770623	2635.8860980117643	249	9	72.73	auto
14_seven	Unlabeled	i	321.5436395184843	976.1127522236746	2317.56660893921	249	10	81.82	auto
14_seven	Unlabeled	i	371.8246887986885	2219.480893293855	2321.8802368265306	249	11	90.91	auto
14_seven	Unlabeled	i	380.51461783202444	2034.1406556357315	2328.663771045248	249	12	100.00	auto
15_west	Unlabeled	i	306.5795570786132	1863.114244764731	2215.761700199211	218	1	0	auto
15_west	Unlabeled	i	299.1726777361662	2116.2576996036464	2229.2756707051612	218	2	9.09	auto
15_west	Unlabeled	i	268.25811051961387	1544.8565077519634	2217.4215015339078	218	3	18.18	auto
15_west	Unlabeled	i	272.3939422708963	2202.0275847108073	2393.870161137199	218	4	27.27	auto
15_west	Unlabeled	i	276.85249667600067	2215.4628294837025	2392.1949350206723	218	5	36.36	auto
15_west	Unlabeled	i	292.17661541197	2228.326664506889	2545.6337809770553	218	6	45.45	auto
15_west	Unlabeled	i	299.88067589279984	2263.5068934177343	2454.1747889341586	218	7	54.55	auto
15_west	Unlabeled	i	306.52012325516375	2010.9428314266822	2272.2874636807405	218	8	63.64	auto
15_west	Unlabeled	i	126.33178819480347	648.4584620042842	2157.4838592353053	218	9	72.73	auto
15_west	Unlabeled	i	304.66921022664593	1250.2333735821	2266.5284738092837	218	10	81.82	auto
15_west	Unlabeled	i	318.944048392125	1472.698302018901	2439.525794124651	218	11	90.91	auto
15_west	Unlabeled	i	292.5287272783168	1631.5247230067134	2252.3532144388523	218	12	100.00	auto
16_elder-brother	Unlabeled	o	434.29665547645976	821.346759413937	1112.338709137604	258	1	0	auto
16_elder-brother	Unlabeled	o	478.92581781341534	766.1632152333927	1336.8280298812492	258	2	9.09	auto
16_elder-brother	Unlabeled	o	488.3533763479886	749.7134051016327	2083.245295006164	258	3	18.18	auto
16_elder-brother	Unlabeled	o	482.9383846264967	725.8600361440065	2047.8206763310918	258	4	27.27	auto
16_elder-brother	Unlabeled	o	474.561595769133	715.2233674256407	2868.7858090241334	258	5	36.36	auto
16_elder-brother	Unlabeled	o	458.94495265208855	690.3158982904454	1226.2204359951052	258	6	45.45	auto
16_elder-brother	Unlabeled	o	448.84874812604437	675.7073689938119	1276.6214153893254	258	7	54.55	auto
16_elder-brother	Unlabeled	o	437.0388784756703	694.9206364913417	1375.663125079668	258	8	63.64	auto
16_elder-brother	Unlabeled	o	426.7355483914144	719.2957787824574	1424.5500547990953	258	9	72.73	auto
16_elder-brother	Unlabeled	o	426.34507459770214	748.3147489566365	1528.3812171518641	258	10	81.82	auto
16_elder-brother	Unlabeled	o	449.70882542562384	791.3991035195412	1685.2104619150598	258	11	90.91	auto
16_elder-brother	Unlabeled	o	519.33466124313	818.2721656799296	2253.047998036291	258	12	100.00	auto
17_subject	Unlabeled	o	492.9184844347202	757.0955740281697	1216.1600363863433	198	1	0	auto
17_subject	Unlabeled	o	492.8545890507678	766.6683761032832	2814.1262311298033	198	2	9.09	auto
17_subject	Unlabeled	o	488.01668721624577	759.1023055339656	2798.195327724153	198	3	18.18	auto
17_subject	Unlabeled	o	481.48830893392176	761.0264471359224	2816.2531941603424	198	4	27.27	auto
17_subject	Unlabeled	o	472.76395490212997	749.4696314485094	1085.8600254653202	198	5	36.36	auto
17_subject	Unlabeled	o	463.1492925916466	741.1722455505903	1160.7300194946267	198	6	45.45	auto
17_subject	Unlabeled	o	462.15284070969386	745.3642273757855	2253.5862460858593	198	7	54.55	auto
17_subject	Unlabeled	o	466.246712712882	743.5278625903193	1141.7745039831489	198	8	63.64	auto
17_subject	Unlabeled	o	460.45996992191004	726.027381071645	1013.0339320297638	198	9	72.73	auto
17_subject	Unlabeled	o	453.6639566160401	725.7589008111574	1054.7468232876656	198	10	81.82	auto
17_subject	Unlabeled	o	433.28630122115857	734.105294931206	1063.4332152028594	198	11	90.91	auto
17_subject	Unlabeled	o	434.0812246488695	751.7732484274653	878.8115491633698	198	12	100.00	auto
18_drink	Unlabeled	o	390.9750729300827	686.2849672856747	1025.0757581461264	172	1	0	auto
18_drink	Unlabeled	o	469.32265072423957	690.9883520289163	1423.3017915990392	172	2	9.09	auto
18_drink	Unlabeled	o	456.00675778986056	684.8320666946972	913.1587766672112	172	3	18.18	auto
18_drink	Unlabeled	o	462.4933677293763	721.0533674574428	2745.9233029437537	172	4	27.27	auto
18_drink	Unlabeled	o	435.8769058371274	475.3395422830211	915.0111034269997	172	5	36.36	auto
18_drink	Unlabeled	o	455.7994091732649	738.3752973722197	3020.7383899775004	172	6	45.45	auto
18_drink	Unlabeled	o	437.2905132652196	714.0850653225882	2167.325548203401	172	7	54.55	auto
18_drink	Unlabeled	o	443.03171083208287	734.6266555937765	2180.052018160236	172	8	63.64	auto
18_drink	Unlabeled	o	441.0949134098052	717.3009034444935	1995.242774011207	172	9	72.73	auto
18_drink	Unlabeled	o	426.9188919664324	685.9360900047006	1884.9475851964469	172	10	81.82	auto
18_drink	Unlabeled	o	448.8526039561262	712.9016711069121	1776.3723377436952	172	11	90.91	auto
18_drink	Unlabeled	o	411.40993260514045	671.5202899834003	1815.4977066459999	172	12	100.00	auto
19_shore	Unlabeled	a	705.8563133795634	1233.0836286278845	1709.9576320750402	227	1	0	auto
19_shore	Unlabeled	a	551.4299149535535	973.0520882642785	1601.4156031489542	227	2	9.09	auto
19_shore	Unlabeled	a	986.945678492427	1580.2117235459182	2782.164508455636	227	3	18.18	auto
19_shore	Unlabeled	a	400.8737968489181	995.868598210113	1611.5578157553803	227	4	27.27	auto
19_shore	Unlabeled	a	688.7408232484095	999.5049199707138	1605.4036696720605	227	5	36.36	auto
19_shore	Unlabeled	a	896.0174181651847	936.537668446437	1613.3560628679425	227	6	45.45	auto
19_shore	Unlabeled	a	924.4256760589028	1004.9754617488584	1608.5889142233477	227	7	54.55	auto
19_shore	Unlabeled	a	910.8977420387052	1641.8906620134237	2064.2165814962364	227	8	63.64	auto
19_shore	Unlabeled	a	887.3323948129243	1703.4868362921213	2337.802069690977	227	9	72.73	auto
19_shore	Unlabeled	a	824.5811803711882	900.3834325862339	1775.6667237522538	227	10	81.82	auto
19_shore	Unlabeled	a	705.7496264066704	752.0522677376002	1829.3037651896218	227	11	90.91	auto
19_shore	Unlabeled	a	621.701014038151	682.251003981263	1855.0078927629224	227	12	100.00	auto
20_head-up	Unlabeled	a	559.6836220444787	1386.4391006439146	1890.5003058675306	135	1	0	auto
20_head-up	Unlabeled	a	400.07624391051786	676.8840566116635	1435.9676512113265	135	2	9.09	auto
20_head-up	Unlabeled	a	648.3611872088829	1367.68594879013	2058.3016907885726	135	3	18.18	auto
20_head-up	Unlabeled	a	718.6640118363453	1070.11729610701	1706.148242387798	135	4	27.27	auto
20_head-up	Unlabeled	a	757.5826705815521	1213.8203555827722	1845.2847090981002	135	5	36.36	auto
20_head-up	Unlabeled	a	802.4815213142411	1051.5147103537245	1751.762856053922	135	6	45.45	auto
20_head-up	Unlabeled	a	789.4050747483795	1200.1603778909905	2367.8670575086576	135	7	54.55	auto
20_head-up	Unlabeled	a	741.4235277722113	838.8231653506505	1339.8460357470242	135	8	63.64	auto
20_head-up	Unlabeled	a	843.0833593512199	1324.565458623236	1978.6431662800096	135	9	72.73	auto
20_head-up	Unlabeled	a	847.7644019135023	1277.723478516424	1639.7029001454382	135	10	81.82	auto
20_head-up	Unlabeled	a	849.4020416703947	858.3428375898179	1311.6786574428459	135	11	90.91	auto
20_head-up	Unlabeled	a	821.5384053670351	877.6065495246062	1275.3201381350204	135	12	100.00	auto
21_not	Unlabeled	u	353.37840207854515	743.906088217183	2009.2841472269351	397	1	0	auto
21_not	Unlabeled	u	317.4897838845047	700.9945530616575	1695.6147499984465	397	2	9.09	auto
21_not	Unlabeled	u	311.7287270959015	689.5073644345476	1756.5745219312394	397	3	18.18	auto
21_not	Unlabeled	u	335.032501753362	708.4834025959325	1697.0337274991189	397	4	27.27	auto
21_not	Unlabeled	u	345.9528124563977	684.8010664830181	1690.217412343	397	5	36.36	auto
21_not	Unlabeled	u	331.50893613464314	677.3408894841615	1641.2315788121882	397	6	45.45	auto
21_not	Unlabeled	u	347.3889341952151	679.3264317931773	1718.6981004881486	397	7	54.55	auto
21_not	Unlabeled	u	349.10812007649724	683.0617196844731	1623.8067690965747	397	8	63.64	auto
21_not	Unlabeled	u	347.865478234824	683.3310217248014	1628.7639671668721	397	9	72.73	auto
21_not	Unlabeled	u	358.0879144040892	644.2487124803725	1561.2515843158599	397	10	81.82	auto
21_not	Unlabeled	u	367.0245597789611	722.2449803872863	1874.7299410058247	397	11	90.91	auto
21_not	Unlabeled	u	580.6312356179374	1042.1288797140714	2452.955302155273	397	12	100.00	auto
22_fish	Unlabeled	y	218.99421068035858	1844.202734313398	2327.1135938681223	402	1	0	auto
22_fish	Unlabeled	y	254.31348127475675	2117.2539002610038	2385.992468924881	402	2	9.09	auto
22_fish	Unlabeled	y	263.17810180311636	2120.814402327393	2349.6370797965624	402	3	18.18	auto
22_fish	Unlabeled	y	273.3584243685641	2065.552409635204	2357.662418263027	402	4	27.27	auto
22_fish	Unlabeled	y	275.01027340424196	2060.813995410631	2360.052660406185	402	5	36.36	auto
22_fish	Unlabeled	y	258.6604839529209	1054.6527148963867	2080.050540584245	402	6	45.45	auto
22_fish	Unlabeled	y	267.82019053934613	2069.7159641618264	2392.344016476824	402	7	54.55	auto
22_fish	Unlabeled	y	270.9573505986996	1097.984828638663	2154.38570564015	402	8	63.64	auto
22_fish	Unlabeled	y	301.94611731589976	2084.1217195784147	2442.530299875319	402	9	72.73	auto
22_fish	Unlabeled	y	310.63967007096255	2081.066431640333	2466.7146001995598	402	10	81.82	auto
22_fish	Unlabeled	y	284.9879172427167	778.1978597463415	2235.9262574351746	402	11	90.91	auto
22_fish	Unlabeled	y	498.1332809999394	2160.034000520428	2214.917603740375	402	12	100.00	auto
23_river	Unlabeled	o	446.3513882357764	661.8472203773414	2898.5947100514395	254	1	0	auto
23_river	Unlabeled	o	459.40080547214694	649.5128094470418	2559.524490599127	254	2	9.09	auto
23_river	Unlabeled	o	456.92401047164054	645.4736892954725	2641.9118112901115	254	3	18.18	auto
23_river	Unlabeled	o	465.85933587366895	665.2679288435206	2422.2011941774854	254	4	27.27	auto
23_river	Unlabeled	o	460.3767107412962	653.3181508364493	2614.6959081394434	254	5	36.36	auto
23_river	Unlabeled	o	453.19404597354696	646.8081127054958	2712.18126815032	254	6	45.45	auto
23_river	Unlabeled	o	451.83832522177795	649.9552442757245	2563.0283845829176	254	7	54.55	auto
23_river	Unlabeled	o	451.44687616598947	649.7572693956059	2531.658517282854	254	8	63.64	auto
23_river	Unlabeled	o	450.05155210537777	666.3835266349464	2466.42869797121	254	9	72.73	auto
23_river	Unlabeled	o	446.6722089673954	674.0105369562565	2398.6520950038666	254	10	81.82	auto
23_river	Unlabeled	o	449.61344309061144	674.1166725598316	2256.840522414994	254	11	90.91	auto
23_river	Unlabeled	o	489.20210688925044	680.5793269331009	2133.082129394278	254	12	100.00	auto
24_overcome	Unlabeled	ɛ	469.6394870739761	654.1021824341202	2287.561634653226	302	1	0	auto
24_overcome	Unlabeled	ɛ	499.5900755750661	750.1370323415689	2278.0030873195838	302	2	9.09	auto
24_overcome	Unlabeled	ɛ	494.5328417879189	610.3272538470984	2270.0780377871365	302	3	18.18	auto
